sentence_id,token_id,form,lemma,upos,deprel,head
s27,14,தகுந்த,தகுந்த,J,Atr,15
s27,15,நாட்,நாள்,N,AComp,16
s27,16,ஆக,ஆக,T,Adv,18
s27,17,நீங்கள்,நீங்கள்,R,Sb,18
s27,18,கருதும்,கருது,J,AdjAtr,20
s27,19,எந்த,எந்த,D,AuxA,20
s27,20,நாட்டில்,நாடு,N,AAdjn,21
s27,21,பிறக்க,பிற,V,AAdjn,22
s27,22,விரும்புகிறீர்கள்,விரும்பு,V,Obj,25
s27,23,?,?,Z,AuxK,22
s27,24,’,’,Z,AuxG,22
s27,25,என்று,என்,T,AuxC,27
s27,26,கேள்வி,கேள்வி,N,Sb,27
s27,27,கேட்கப்,கேள்,V,Pred,0
s27,28,பட்டது,படு,V,AuxV,27
s27,29,.,.,Z,AuxK,0
s28,1,அதற்க்,அது,R,Atr,2
s28,2,ஆன,ஆன,P,AuxP,3
s28,3,பதில்,பதில்,N,AComp,4
s28,4,ஆகக்,ஆகு,P,AuxP,5
s28,5,கிடைத்ததில்,கிடை,V,AAdjn,8
s28,6,இந்த,இந்த,D,AuxA,7
s28,7,முடிவுகள்,முடிவு,N,Sb,8
s28,8,தெரிய,தெரி,V,Obj,10
s28,9,வந்தன,வா,V,AuxV,8
s28,10,என்று,என்,T,AuxC,14
s28,11,அந்தப்,அந்த,D,AuxA,12
s28,12,பத்திரிகையின்,பத்திரிகை,N,AComp,13
s28,13,சார்பில்,சார்பு,P,AuxP,14
s28,14,தெரிவிக்கப்,தெரிவி,V,Pred,0
s28,15,பட்ட்,படு,V,AuxV,14
s28,16,உள்ளது,உள்,V,AuxV,14
s28,17,.,.,Z,AuxK,0
s29,1,இத்,இது,R,Atr,3
s29,2,ஏ,ஏ,T,AuxZ,1
s29,3,சர்வேயில்,சர்வே,N,AAdjn,25
s29,4,",",",",Z,AuxX,7
s29,5,’,’,Z,AuxG,11
s29,6,அதிகம்,அதிகம்,Q,Atr,7
s29,7,நேசிக்கப்,நேசி,V,AComp,8
s29,8,படும்,படு,J,AdjAtr,10
s29,9,உலகத்,உலகம்,N,Atr,10
s29,10,தலைவர்கள்,தலைவர்,N,Sb,11
s29,11,யார்,யார்,R,Atr,14
s29,12,?,?,Z,AuxK,11
s29,13,’,’,Z,AuxG,11
s29,14,என்ற,என்,T,AuxC,16
s29,15,கருத்துக்,கருத்து,N,Atr,16
s29,16,கணிப்பில்,கணிப்பு,N,AAdjn,23
s29,17,",",",",Z,AuxX,23
s29,18,இந்தியப்,இந்தியா,N,Atr,19
s29,19,பிரதமர்,பிரதமர்,N,Atr,21
s29,20,மன்மோகன்,மன்மோகன்,N,Atr,21
s29,21,சிங்,சிங்,N,Sb,23
s29,22,முதலிடம்,முதலிடம்,N,AComp,23
s29,23,பிடித்தார்,பிடி,V,Obj,24
s29,24,என்பது,என்,T,AuxC,25
s29,25,குறிப்பிடத்,குறிப்பிடு,V,Pred,0
s29,26,தக்கது,தகு,V,AuxV,25
s29,27,.,.,Z,AuxK,0
s30,1,எம்பிக்களுக்கு,எம்பி,N,Obj,8
s30,2,மேலும்,மேலும்,A,Atr,5
s30,3,ரூ.,ரூ.,Z,AuxG,5
s30,4,10,10,U,Atr,5
s30,5,ஆயிரம்,ஆயிரம்,U,Atr,7
s30,6,ஊதிய,ஊதியம்,N,Atr,7
s30,7,உயர்வு,உயர்வு,N,Sb,8
s30,8,அறிவிக்கப்,அறிவி,V,Pred,0
s30,9,பட்ட்,படு,V,AuxV,8
s30,10,உள்ளது,உள்,V,AuxV,8
s30,11,.,.,Z,AuxK,0
s31,1,முன்னர்,முன்னர்,A,AComp,2
s31,2,அறிவிக்கப்,அறிவி,V,AComp,3
s31,3,பட்ட,படு,V,AdjAtr,5
s31,4,ஊதிய,ஊதியம்,N,Atr,5
s31,5,உயர்வ்,உயர்வு,N,AAdjn,6
s31,6,உடன்,உடன்,P,AuxP,19
s31,7,",",",",Z,AuxX,19
s31,8,அலுவலகம்,அலுவலகம்,N,Atr_M,9
s31,9,மற்றும்,மற்றும்,C,Coord,11
s31,10,தொகுதி,தொகுதி,N,Atr_M,9
s31,11,செலவினங்களுக்க்,செலவினம்,N,AAdjn,12
s31,12,ஆன,ஆன,P,AuxP,13
s31,13,படிகளை,படி,N,Obj,19
s31,14,தலா,தலா,J,Atr,17
s31,15,ரூ,ரூ,Z,AuxG,17
s31,16,5,5,U,Atr,17
s31,17,ஆயிரம்,ஆயிரம்,U,AAdjn,18
s31,18,கூடுதலாக,கூடுதல்,A,AComp,19
s31,19,வழங்க,வழங்கு,V,AAdjn,28
s31,20,பிரதமர்,பிரதமர்,N,Atr,22
s31,21,மன்மோகன்,மன்மோகன்,N,Atr,22
s31,22,சிங்,சிங்,N,Atr,23
s31,23,தலைமையில்,தலைமை,N,AComp,24
s31,24,நடைபெற்ற,நடைபெறு,J,AdjAtr,27
s31,25,மத்திய,மத்திய,J,Atr,26
s31,26,அமைச்சரவைக்,அமைச்சரவை,N,Atr,27
s31,27,கூட்டத்தில்,கூட்டம்,N,AAdjn,28
s31,28,முடிவெடுக்கப்,முடிவெடு,V,Pred,0
s31,29,பட்டது,படு,V,AuxV,28
s31,30,.,.,Z,AuxK,0
s32,1,முன்னதாக,முன்னதாக,A,AAdjn,22
s32,2,",",",",Z,AuxX,22
s32,3,எம்பிக்களுக்க்,எம்பி,N,Atr,4
s32,4,ஆன,ஆன,P,AuxP,5
s32,5,ஊதியத்தை,ஊதியம்,N,Obj,15
s32,6,ரூ,ரூ,Z,AuxG,8
s32,7,16,16,U,Atr,8
s32,8,ஆயிரத்த்,ஆயிரம்,U,AAdjn,9
s32,9,இலிருந்து,இரு,P,AuxP,15
s32,10,ரூ,ரூ,Z,AuxG,12
s32,11,80,80,U,Atr,12
s32,12,ஆயிரம்,ஆயிரம்,U,AAdjn,13
s32,13,ஆக,ஆகு,P,AuxP,15
s32,14,உயர்த்தி,உயர்த்து,V,AAdjn,15
s32,15,வழங்க,வழங்கு,V,Obj,17
s32,16,வேண்டும்,வேண்டு,V,AuxV,15
s32,17,என,என்,T,AuxC,22
s32,18,நாடாளுமன்ற,நாடாளுமன்றம்,N,Atr,20
s32,19,கூட்டுக்,கூட்டு,J,Atr,20
s32,20,குழு,குழு,N,Sb,22
s32,21,பரிந்துரை,பரிந்துரை,N,Obj,22
s32,22,செய்த்,செய்,V,Pred,0
s32,23,இருந்தது,இரு,V,AuxV,22
s32,24,.,.,Z,AuxK,0
s33,1,இதை,இது,R,Obj,3
s33,2,அரசு,அரசு,N,Sb,3
s33,3,ஏற்கவ்,ஏல்,V,Pred,0
s33,4,இல்லை,இல்,V,AuxV,3
s33,5,.,.,Z,AuxK,0
s34,1,கடந்த,கடந்த,J,Atr,2
s34,2,வாரம்,வாரம்,N,AComp,3
s34,3,நடைபெற்ற,நடைபெறு,J,AdjAtr,6
s34,4,மத்திய,மத்திய,J,Atr,6
s34,5,அமைச்சரவைக்,அமைச்சரவை,N,Atr,6
s34,6,கூட்டத்தில்,கூட்டம்,N,AAdjn,13
s34,7,எம்பிக்களின்,எம்பி,N,Atr,8
s34,8,ஊதியத்தை,ஊதியம்,N,Obj,13
s34,9,ரூ,ரூ,Z,AuxG,11
s34,10,50,50,U,Atr,11
s34,11,ஆயிரம்,ஆயிரம்,U,AAdjn,12
s34,12,ஆக,ஆகு,P,AuxP,13
s34,13,உயர்த்த,உயர்த்து,V,AAdjn,14
s34,14,முடிவெடுக்கப்,முடிவெடு,V,Pred,0
s34,15,பட்டது,படு,V,AuxV,14
s34,16,.,.,Z,AuxK,0
s35,1,இதற்கு,இது,R,AAdjn,6
s35,2,எம்பிக்களில்,எம்பி,N,AAdjn,4
s35,3,ஒரு,ஒரு,J,Atr,4
s35,4,பிரிவினர்,பிரிவினர்,N,Sb,6
s35,5,அதிருப்தி,அதிருப்தி,N,Obj,6
s35,6,தெரிவித்தனர்,தெரிவி,V,Pred,0
s35,7,.,.,Z,AuxK,0
s36,1,ஊதிய,ஊதியம்,N,Atr,2
s36,2,உயர்வு,உயர்வு,N,AAdjn,3
s36,3,தொடர்பாக,தொடர்பு,P,AuxP,20
s36,4,நிதி,நிதி,N,Atr,5
s36,5,அமைச்சர்,அமைச்சர்,N,Atr,7
s36,6,பிரணாப்,பிரணாப்,N,Atr,7
s36,7,முகர்ஜியை,முகர்ஜி,N,Obj,20
s36,8,பாஜக,பாஜக,N,Atr_M,14
s36,9,",",",",Z,AuxX,14
s36,10,ராஷ்ட்ரீய,ராஷ்ட்ரீயம்,N,Atr,11
s36,11,ஜனதாதளம்,ஜனதாதளம்,N,Atr_M,14
s36,12,",",",",Z,AuxX,14
s36,13,சமாஜவாதி,சமாஜவாதி,N,Atr_M,14
s36,14,மற்றும்,மற்றும்,C,Coord,17
s36,15,ஐக்கிய,ஐக்கிய,J,Atr,16
s36,16,ஜனதாதள,ஜனதாதளம்,N,Atr_M,14
s36,17,தலைவர்கள்,தலைவர்,N,Sb,20
s36,18,சனிக்கிழமைய்,சனிக்கிழமை,N,AAdjn,19
s36,19,அன்று,அன்று,P,AuxP,20
s36,20,சந்தித்தனர்,சந்தி,V,Pred,0
s36,21,.,.,Z,AuxK,0
s37,1,இவ்விவகாரத்தில்,விவகாரம்,A,AAdjn,5
s37,2,அரசு,அரசு,N,Sb,5
s37,3,உரிய,உரிய,J,Atr,4
s37,4,நடவடிக்கை,நடவடிக்கை,N,Obj,5
s37,5,எடுக்கும்,எடு,V,Obj,6
s37,6,என,என்,T,AuxC,10
s37,7,பிரணாப்,பிரணாப்,N,Atr,8
s37,8,முகர்ஜி,முகர்ஜி,N,Sb,10
s37,9,அப்போது,அப்போது,A,AAdjn,10
s37,10,உறுதியளித்த்,உறுதியளி,V,Pred,0
s37,11,இருந்தார்,இரு,V,AuxV,10
s37,12,.,.,Z,AuxK,0
s38,1,இந்த,இந்த,D,AuxA,2
s38,2,நிலையில்,நிலை,N,AAdjn,11
s38,3,மேலும்,மேலும்,A,AAdjn,8
s38,4,ரூ,ரூ,Z,AuxG,6
s38,5,10,10,U,Atr,6
s38,6,ஆயிரம்,ஆயிரம்,U,Atr,7
s38,7,ஊதியத்தை,ஊதியம்,N,Obj,8
s38,8,உயர்த்த,உயர்த்து,V,AAdjn,11
s38,9,அமைச்சரவைக்,அமைச்சரவை,N,Atr,10
s38,10,கூட்டத்தில்,கூட்டம்,N,AAdjn,11
s38,11,முடிவெடுக்கப்,முடிவெடு,V,Pred,0
s38,12,பட்ட்,படு,V,AuxV,11
s38,13,உள்ளது,உள்,V,AuxV,11
s38,14,.,.,Z,AuxK,0
s39,1,திருநெல்வேலி,திருநெல்வேலி,N,Atr,4
s39,2,அண்ணா,அண்ணா,N,Atr,4
s39,3,பல்கலைக்கழகத்,பல்கலைக்கழகம்,N,Atr,4
s39,4,துணைவேந்தர்,துணைவேந்தர்,N,Atr,5
s39,5,காளியப்பன்,காளியப்பன்,N,Sb,15
s39,6,இன்று,இன்று,A,AAdjn,15
s39,7,அதிமுக,அதிமுக,N,Atr,8
s39,8,பொதுச்செயலர்,பொதுச்செயலர்,N,Atr_M,12
s39,9,உம்,உம்,T,AuxZ,8
s39,10,எதிர்கட்சித்,எதிர்கட்சி,N,Atr,11
s39,11,தலைவர்,தலைவர்,N,Atr_M,12
s39,12,உம்,உம்,T,Coord,13
s39,13,ஆன,ஆன,T,Atr,14
s39,14,ஜெயலலிதாவை,ஜெயலலிதா,N,Obj,15
s39,15,சந்தித்துப்,சந்தி,V,Pred,0
s39,16,பேசினார்,பேசு,V,CC,15
s39,17,.,.,Z,AuxK,0
s40,1,இச்சந்திப்பின்போது,சந்திப்பு,A,AAdjn,7
s40,2,துணைவேந்தர்,துணைவேந்தர்,N,Atr,3
s40,3,காளியப்பனின்,காளியப்பன்,N,Atr,4
s40,4,மனைவிய்,மனைவி,N,Sb,7
s40,5,உம்,உம்,T,AuxZ,4
s40,6,உடன்,உடன்,A,AAdjn,7
s40,7,வந்த்,வா,V,Pred,0
s40,8,இருந்தார்,இரு,V,AuxV,7
s40,9,.,.,Z,AuxK,0
s41,1,இது,இது,R,Sb,5
s41,2,மரியாதை,மரியாதை,N,Atr,4
s41,3,நிமித்தம்,நிமித்தம்,N,Atr,4
s41,4,ஆன,ஆன,T,Atr,5
s41,5,சந்திப்பு,சந்திப்பு,N,Obj,6
s41,6,என்று,என்,T,AuxC,13
s41,7,அதிமுக,அதிமுக,N,AComp,8
s41,8,சார்பில்,சார்பு,P,AuxP,9
s41,9,வெளியிடப்,வெளியிடு,V,AComp,11
s41,10,பட்ட்,படு,V,AuxV,9
s41,11,உள்ள,உள்,J,AdjAtr,12
s41,12,செய்திக்குறிப்பில்,செய்திக்குறிப்பு,N,AAdjn,13
s41,13,தெரிவிக்கப்,தெரிவி,V,Pred,0
s41,14,பட்ட்,படு,V,AuxV,13
s41,15,உள்ளது,உள்,V,AuxV,13
s41,16,.,.,Z,AuxK,0
s42,1,திருச்செந்தூர்,திருச்செந்தூர்,N,Atr,4
s42,2,அருள்மிகு,அருள்மிகு,J,Atr,4
s42,3,சுப்பிரமணியசுவாமி,சுப்பிரமணியசுவாமி,N,Atr,4
s42,4,திருக்கோயிலில்,திருக்கோயில்,N,AAdjn,10
s42,5,ஆவணித்,ஆவணி,N,Atr,6
s42,6,திருவிழா,திருவிழா,N,Sb,10
s42,7,இன்று,இன்று,A,AAdjn,10
s42,8,கொடியேற்றத்த்,கொடியேற்றம்,N,AAdjn,9
s42,9,உடன்,உடன்,P,AuxP,10
s42,10,தொடங்கியது,தொடங்கு,V,Pred,0
s42,11,.,.,Z,AuxK,0
s43,1,இத்திருவிழா,திருவிழா,N,Sb,5
s43,2,தொடர்ந்து,தொடர்,A,AAdjn,5
s43,3,12,12,U,Atr,4
s43,4,நாட்கள்,நாள்,N,AComp,5
s43,5,நடைபெறுகிறது,நடைபெறு,V,Pred,0
s43,6,.,.,Z,AuxK,0
s44,1,திருவிழா,திருவிழா,N,Atr,3
s44,2,தொடக்க,தொடக்கு,N,Atr,3
s44,3,நாள்,நாள்,N,Atr,4
s44,4,ஆன,ஆன,T,Atr,5
s44,5,இன்று,இன்று,A,AAdjn,10
s44,6,அதிகாலை,அதிகாலை,N,Atr,8
s44,7,1,1,U,Atr,8
s44,8,மணிக்கு,மணி,N,AAdjn,10
s44,9,திருக்கோயில்,திருக்கோயில்,N,Atr,10
s44,10,நடைதிறக்கப்,நடைதிற,V,Pred,0
s44,11,பட்டது,படு,V,AuxV,10
s44,12,.,.,Z,AuxK,0
s45,1,1.30,1.30,U,Atr,2
s45,2,மணிக்கு,மணி,N,AAdjn,5
s45,3,விஷ்வரூப,விஷ்வரூபம்,N,Atr,4
s45,4,தரிசனம்,தரிசனம்,N,Obj,5
s45,5,நடைபெற்றது,நடைபெறு,V,Pred,0
s45,6,.,.,Z,AuxK,0
s46,1,2,2,U,Atr,2
s46,2,மணிக்கு,மணி,N,AAdjn,6
s46,3,உதய,உதய,N,Atr,5
s46,4,மார்த்தாண்ட,மார்த்தாண்டம்,N,Atr,5
s46,5,அபிஷேகம்,அபிஷேகம்,N,Obj,6
s46,6,நடைபெற்றது,நடைபெறு,V,Pred,0
s46,7,.,.,Z,AuxK,0
s47,1,அதனைத்,அது,R,AAdjn,2
s47,2,தொடர்ந்து,தொடர்,P,AuxP,6
s47,3,மற்ற,மற்ற,J,Atr,5
s47,4,பூஜை,பூஜை,N,Atr,5
s47,5,காலங்கள்,காலம்,N,Sb,6
s47,6,நடைபெற்றது,நடைபெறு,V,Pred,0
s47,7,.,.,Z,AuxK,0
s48,1,அதிகாலை,அதிகாலை,N,Atr,3
s48,2,4,4,U,Atr,3
s48,3,மணிக்கு,மணி,N,AAdjn,8
s48,4,திருக்கோயில்,திருக்கோயில்,N,AAdjn,5
s48,5,இலிருந்து,இரு,P,AuxP,8
s48,6,வெள்ளிப்,வெள்ளி,N,Atr,7
s48,7,பல்லக்கில்,பல்லக்கு,N,AComp,8
s48,8,வைத்து,வை,V,AAdjn,43
s48,9,கொடி,கொடி,N,Atr,10
s48,10,பட்டம்,பட்டம்,N,Obj,16
s48,11,9,9,U,Atr,12
s48,12,சந்திகள்,சந்தி,N,AAdjn,13
s48,13,வழியாக,வழி,P,AuxP,16
s48,14,வீதி,வீதி,N,Atr,15
s48,15,உலா,உலா,N,Atr,16
s48,16,கொண்டு,கொள்,V,AAdjn,43
s48,17,வரப்,வா,V,AuxV,16
s48,18,பட்டு,படு,V,AuxV,16
s48,19,",",",",Z,AuxX,43
s48,20,அதிகாலை,அதிகாலை,N,Atr,22
s48,21,5.20,5.20,U,Atr,22
s48,22,மணிக்கு,மணி,N,AAdjn,24
s48,23,வேதங்கள்,வேதம்,N,Obj,24
s48,24,ஓத,ஓது,V,AAdjn,43
s48,25,",",",",Z,AuxX,43
s48,26,பஞ்வாத்தியங்கள்,பஞ்வாத்தியம்,N,Obj,27
s48,27,முழங்க,முழங்கு,V,AAdjn,43
s48,28,",",",",Z,AuxX,43
s48,29,பக்தர்களில்,பக்தர்,N,Atr,31
s48,30,ஆரோகரா,ஆரோகரா,N,Atr,31
s48,31,கோஷத்த்,கோஷம்,N,AAdjn,32
s48,32,உடன்,உடன்,P,AuxP,43
s48,33,",",",",Z,AuxX,43
s48,34,திருக்கோயிலில்,திருக்கோயில்,N,AComp,35
s48,35,உள்ள,உள்,J,AdjAtr,38
s48,36,செப்பு,செப்பு,N,Atr,38
s48,37,கொடி,கொடி,N,Atr,38
s48,38,மரத்தில்,மரம்,N,AAdjn,43
s48,39,",",",",Z,AuxX,43
s48,40,சிவாச்சாரியர்களால்,சிவாச்சாரியர்,N,Obj,43
s48,41,ஆவணித்,ஆவணி,N,Atr,42
s48,42,திருவிழா,திருவிழா,N,Sb,43
s48,43,கொடியேற்றப்,கொடியேற்று,V,Pred,0
s48,44,பட்டது,படு,V,AuxV,43
s48,45,.,.,Z,AuxK,0
s49,1,இங்கிலாந்துக்கு,இங்கிலாந்து,N,Atr,2
s49,2,எதிரான,எதிரான,P,AuxP,3
s49,3,போட்டியில்,போட்டி,N,AAdjn,8
s49,4,பாகிஸ்தான்,பாகிஸ்தான்,N,Atr,6
s49,5,கிரிக்கெட்,கிரிக்கெட்,N,Atr,6
s49,6,வீரர்கள்,வீரர்,N,Sb,8
